OD,OBSID,AOR,Date,Time,ModJD,Target,OBSMODE,Filter,Gain,     Dithering,Repetitions,PA (deg),ApertureRadius ("),     Peak Flux (Jy/pix),Pixel rms (Jy/pix),     Flux (Jy),ApCorrFlux (Jy),     Photometric error (Jy),xFWHM ("),yFWHM (")
716,1342220889,ObsCal_RP_FPG_PPhot_Blue_cycle38_OD716_HIP102082,2011-04-29,23:11:02,55680.9659954,HIP 102082,Point-source photometry,red,High,true,1,82.6349979231,22,0.0195862555072,0.000188839577965,4.26625191171,5.22026489672,0.00901024673539,13.7187587798,11.6507647105
731,1342220945,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD731_HIP102082,2011-05-15,00:26:27,55696.0183681,HIP 102082,Point-source photometry,red,High,true,1,69.4502225376,22,0.0200583581459,0.000186534328966,4.34331242449,5.31455756817,0.00890025463262,13.8741861746,11.6510603283
732,1342221103,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP102082_1,2011-05-16,02:05:24,55697.0870833,HIP 102082,Point-source photometry,red,High,true,1,68.533628052,22,0.0205668746207,0.000253386246862,4.31826896059,5.28391392165,0.0120900111522,13.3729157863,11.8426401525
732,1342221108,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP102082_2,2011-05-16,03:22:50,55697.1408565,HIP 102082,Point-source photometry,red,High,true,1,68.4876292598,22,0.020091960649,0.000261339662854,4.3474890665,5.31966818472,0.0124694985524,13.5860930733,11.9699968984
732,1342221113,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP102082_3,2011-05-16,05:18:48,55697.2213889,HIP 102082,Point-source photometry,red,High,true,1,68.4168091126,22,0.020229948259,0.000270798176675,4.30734012776,5.27054119928,0.0129207998325,13.728578665,11.6139889497
732,1342221124,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP102082_4,2011-05-16,07:12:11,55697.3001273,HIP 102082,Point-source photometry,red,High,true,1,68.3517198532,22,0.0204952354163,0.000232799732042,4.27495455865,5.23091361678,0.0111077510776,13.4555785145,11.645173192
732,1342221129,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP102082_5,2011-05-16,11:34:51,55697.4825347,HIP 102082,Point-source photometry,red,High,true,1,68.1946649041,22,0.0199756277911,0.000290106789846,4.33103564641,5.29953547501,0.0138420864116,13.7044800823,11.6843894809
732,1342221172,ObsCal_RP_FPG_PPhot_Blue_cycle39_OD732_HIP102082_6,2011-05-16,18:51:58,55697.786088,HIP 102082,Point-source photometry,red,High,true,1,67.9382504755,22,0.0200516619329,0.000270233981361,4.35219364594,5.32542479531,0.0128938799514,13.816911786,11.8055440464
764,1342222720,ObsCal_RP_FPG_PPhot_Blue_cycle42_OD764_HIP102082,2011-06-16,22:12:40,55728.925463,HIP 102082,Point-source photometry,red,High,true,1,41.5899306628,22,0.021607393154,0.000327293055731,4.51405846705,5.52348558992,0.0156163830628,13.474923478,11.4899711125
1076,1342244864,ObsCal_RP_FPG_PPhot_Blue_cycl64_OD1076_HIP102082_70,2012-04-23,20:59:26,56040.8746065,HIP 102082,Scan map,red,High,false,1,87.5379045776,22,0.195450498274,0.00208895509789,3.59473354988,4.39858258534,0.154939112435,12.6296500134,11.2775789278
